mun_exp,month,mean_pct,cv_scaled,normalized_intensity
510625,7,0.206183056952251,0.0103911611632954,0.119146896282265
510625,8,0.296325641929064,0.0081087092820791,0.171237545153257
510625,9,0.0602132454467366,0.0109952590685598,0.0347953969453576
510625,10,0.102570924795676,0.00431965556673328,0.0592726071620743
510625,11,0.162148261357168,0.00820831920734229,0.0937005317694271
510625,12,0.2752573770675,0.0110941750513107,0.159062837854735
510626,1,0.00945742440800624,0.00776896136455438,0.0063194626747418
510626,2,0.128261082460646,0.00847292599044358,0.0857042137757789
510626,3,0.176002543801873,0.00736452712680404,0.117605117231915
510626,4,0.0469617333658678,0.00617864694819666,0.0313798882595925
510626,5,0.273394963988461,0.0123654338789349,0.182682852735768
510626,6,0.193506605263476,0.013056214167507,0.129301352728055
510626,7,0.233164098812354,0.0113218543235037,0.155800538917034
510626,8,0.134662910051429,0.0139653046677492,0.0899819228818472
510626,9,0.0890434389995852,0.00234044288318559,0.0594989359589451
510626,10,0.132053047380515,0.00638695350989094,0.0882380094204737
510626,11,0.0284158301401415,0.01236836441327,0.0189874928093962
510626,12,0.0516314708352961,0,0.0345002126064531
510627,3,0.176650380768107,0.00375325380484982,0.0625676606130578
510627,5,0.776467469930941,0,0.275016407688887
510627,6,0.870231768532845,0,0.308226711493703
510627,8,1,0,0.354189220204353
510628,1,0.244586122565909,0.00701591455337497,0.136249179885475
510628,2,0.122860942978361,0,0.0684409341999645
510628,3,0.00768790472241398,0,0.00428262528747646
510628,4,0.114985410043773,0.0170345576855601,0.0640537887141879
510628,5,0.221466755676395,0.00731870845133414,0.123370302109739
510628,6,0.347849497895541,0.00611079333293278,0.193773090290805
510628,7,0.0960394425803831,0.00561755115531334,0.0534997454105733
510628,8,0.178962783785533,0.0052782071057469,0.0996930335417126
510628,9,0.0731527719554408,0,0.0407504934487532
